,word,Spanish-es,emotion,emotion-intensity-score
690,tortious,tortuoso,anger,0.516
691,criticize,criticar,anger,0.516
692,prisoner,prisionero,anger,0.516
693,dishonest,deshonesto,anger,0.516
694,treason,traiciÃ³n,anger,0.516
695,victimized,victimizado,anger,0.515
696,bile,bilis,anger,0.515
697,unkind,cruel,anger,0.515
698,unforgiving,implacable,anger,0.515
699,unleash,desatraillar,anger,0.515
700,coercion,coerciÃ³n,anger,0.515
701,scold,regaÃ±o,anger,0.515
702,chaos,caos,anger,0.515
703,grump,Grump,anger,0.515
704,roar,rugido,anger,0.515
705,jerks,tirones,anger,0.515
706,poaching,caza furtiva,anger,0.515
707,hangry,ahorcado,anger,0.515
708,pow,pow,anger,0.515
709,poachers,cazadores furtivos,anger,0.515
710,argumentation,argumentaciÃ³n,anger,0.515
711,frustrating,frustrante,anger,0.515
712,tussle,pelea,anger,0.514
713,bane,perdiciÃ³n,anger,0.511
714,accusation,acusaciÃ³n,anger,0.51
715,repudiation,repudio,anger,0.51
716,enmity,enemistad,anger,0.51
717,banish,desterrar,anger,0.509
718,disfigured,desfigurado,anger,0.508
719,storm,tormenta,anger,0.507
720,shun,rehuir,anger,0.5
721,suppression,supresiÃ³n,anger,0.5
722,unruly,revoltoso,anger,0.5
723,intractable,intratable,anger,0.5
724,ordeal,ordalÃ­as,anger,0.5
725,obstruct,obstruir,anger,0.5
726,derogation,humillaciÃ³n,anger,0.5
727,fervor,fervor,anger,0.5
728,foaming,espumoso,anger,0.5
729,derision,burla,anger,0.5
730,animus,Ã¡nimo,anger,0.5
731,rejects,rechaza,anger,0.5
732,bout,combate,anger,0.5
733,spear,lanza,anger,0.5
734,crazy,loca,anger,0.5
735,brazen,descarado,anger,0.5
736,antithesis,antÃ­tesis,anger,0.5
737,injustice,injusticia,anger,0.5
738,banished,alejado,anger,0.5
739,confined,confinado,anger,0.5
740,frenzied,frenÃ©tico,anger,0.5
741,dominate,dominar,anger,0.5
742,disrupting,interrumpiendo,anger,0.5
743,hammering,martilleo,anger,0.5
744,fear,miedo,anger,0.5
745,nobodycares,NO TRANSLATION,anger,0.5
746,anguish,angustia,anger,0.5
747,brunt,esfuerzo,anger,0.5
748,possessed,poseÃ­do,anger,0.5
749,defy,desafiar,anger,0.5
750,scoff,burla,anger,0.5
751,patronising,protector,anger,0.5
752,delusional,delirante,anger,0.5
753,malpractice,negligencia profesional,anger,0.5
754,reject,rechazar,anger,0.5
755,getoveryourself,NO TRANSLATION,anger,0.495
756,toughness,tenacidad,anger,0.49200000000000005
757,stupidpeople,NO TRANSLATION,anger,0.49200000000000005
758,madness,Locura,anger,0.491
759,sinful,pecaminoso,anger,0.491
760,avarice,avaricia,anger,0.49
761,oppress,oprimir,anger,0.49
762,disapproved,desaprobado,anger,0.485
763,inhuman,inhumano,anger,0.485
764,demand,demanda,anger,0.485
765,abolish,abolir,anger,0.485
766,anathema,anatema,anger,0.485
767,fricking,fricking,anger,0.485
768,complaint,queja,anger,0.485
769,disservice,deservicio,anger,0.485
770,smuggler,contrabandista,anger,0.485
771,revoke,revocar,anger,0.485
772,infraction,infracciÃ³n,anger,0.485
773,claw,garra,anger,0.485
774,dissident,disidente,anger,0.485
775,pervert,pervertido,anger,0.485
776,incest,incesto,anger,0.485
777,stayaway,NO TRANSLATION,anger,0.485
778,disobedient,desobediente,anger,0.485
779,usurp,usurpar,anger,0.485
780,alienate,enajenar,anger,0.485
781,avenger,vengador,anger,0.485
782,annoyed,irritado,anger,0.485
783,cutting,corte,anger,0.485
784,disgrace,desgracia,anger,0.484
785,deceit,engaÃ±o,anger,0.484
786,suspicious,suspicaz,anger,0.484
787,thresh,trillar,anger,0.484
788,sucker,ventosa,anger,0.484
789,strained,tenso,anger,0.484
790,blame,culpa,anger,0.484
791,upheaval,convulsiÃ³n,anger,0.484
792,renounce,renuncia,anger,0.484
793,obnoxious,desagradable,anger,0.484
794,restrain,contener,anger,0.484
795,oust,expulsar,anger,0.484
796,litigious,litigioso,anger,0.484
797,rivalry,rivalidad,anger,0.484
798,penalty,pena,anger,0.484
799,imprisoned,encarcelado,anger,0.484
800,mocking,burlÃ³n,anger,0.484
801,opposed,opuesto,anger,0.484
802,turbulence,turbulencia,anger,0.483
803,pound,libra,anger,0.48100000000000004
804,coldness,frialdad,anger,0.47700000000000004
805,ungrateful,desagradecido,anger,0.47200000000000003
806,battalion,batallÃ³n,anger,0.47100000000000003
807,stoopid,stoopid,anger,0.47100000000000003
808,hostage,rehÃ©n,anger,0.47
809,infidel,infiel,anger,0.47
810,ram,RAM,anger,0.47
811,accuser,acusador,anger,0.47
812,gall,hiel,anger,0.47
813,subversion,subversiÃ³n,anger,0.47
814,annoying,molesto,anger,0.47
815,adversity,adversidad,anger,0.47
816,dispossessed,desposeÃ­do,anger,0.47
817,friction,fricciÃ³n,anger,0.47
818,jealous,celoso,anger,0.47
819,feudalism,feudalismo,anger,0.47
820,armament,armamento,anger,0.47
821,thump,golpear,anger,0.469
822,complain,quejar,anger,0.469
823,incite,incitar,anger,0.469
824,steal,robar,anger,0.469
825,angermanagement,NO TRANSLATION,anger,0.469
826,disobey,desobedecer,anger,0.469
827,injury,lesiÃ³n,anger,0.469
828,simmer,hervir a fuego lento,anger,0.469
829,distress,angustia,anger,0.469
830,insanity,locura,anger,0.469
831,selfish,egoÃ­sta,anger,0.469
832,huff,rabieta,anger,0.469
833,selfishness,egoÃ­smo,anger,0.469
834,backoff,ApÃ¡rtate,anger,0.469
835,plunder,saquear,anger,0.469
836,stifled,sofocado,anger,0.469
837,subversive,subversivo,anger,0.469
838,exile,exilio,anger,0.469
839,offense,ofensa,anger,0.469
840,objection,objeciÃ³n,anger,0.469
841,recidivism,reincidencia,anger,0.469
842,smother,ahogar,anger,0.469
843,perpetrator,autor,anger,0.469
844,dislike,disgusto,anger,0.469
845,disruption,ruptura,anger,0.469
846,intolerance,intolerancia,anger,0.469
847,opposition,oposiciÃ³n,anger,0.469
848,areyoukidding,NO TRANSLATION,anger,0.46799999999999997
849,mug,jarra,anger,0.467
850,agony,agonÃ­a,anger,0.465
851,arrogant,arrogante,anger,0.461
852,sux,NO TRANSLATION,anger,0.456
853,vent,respiradero,anger,0.456
854,elimination,eliminaciÃ³n,anger,0.456
855,picketing,piquetes,anger,0.456
856,haughty,arrogante,anger,0.456
857,troublesome,molesto,anger,0.455
858,clamor,clamor,anger,0.455
859,busted,reventado,anger,0.455
860,constraint,restricciÃ³n,anger,0.455
861,crabby,osco,anger,0.455
862,veto,veto,anger,0.455
863,stubbed,aplastado,anger,0.455
864,mislead,engaÃ±ar,anger,0.455
865,illicit,ilÃ­cito,anger,0.455
866,dying,moribundo,anger,0.455
867,grated,rallado,anger,0.455
868,idiocy,idiotez,anger,0.455
869,illegality,ilegalidad,anger,0.455
870,flagrant,flagrante,anger,0.455
871,impermeable,impermeable,anger,0.455
872,bad,malo,anger,0.45299999999999996
873,despotism,despotismo,anger,0.45299999999999996
874,usurped,usurpado,anger,0.45299999999999996
875,godless,impÃ­o,anger,0.45299999999999996
876,disagreeing,en desacuerdo,anger,0.45299999999999996
877,intense,intenso,anger,0.45299999999999996
878,struggle,lucha,anger,0.45299999999999996
879,suppress,reprimir,anger,0.45299999999999996
880,disapproving,desaprobaciÃ³n,anger,0.45299999999999996
881,desist,desistir,anger,0.45299999999999996
882,bayonet,bayoneta,anger,0.45299999999999996
883,displeased,disgustado,anger,0.45299999999999996
884,hysterical,histÃ©rico,anger,0.45299999999999996
885,unlawful,ilegal,anger,0.451
886,wrongly,errÃ³neamente,anger,0.44799999999999995
887,repellent,repelente,anger,0.442
888,wasted,vano,anger,0.441
889,foe,enemigo,anger,0.441
890,dishonor,deshonra,anger,0.441
891,wrongful,ilegal,anger,0.441
892,psychosis,psicosis,anger,0.441
893,aversion,aversiÃ³n,anger,0.44
894,punitive,punitivo,anger,0.439
895,gahhh,NO TRANSLATION,anger,0.439
896,knuckles,nudillos,anger,0.439
897,effigy,efigie,anger,0.439
898,schism,cisma,anger,0.439
899,ultimatum,ultimÃ¡tum,anger,0.439
900,upset,trastornado,anger,0.439
901,worthless,sin valor,anger,0.43799999999999994
902,deny,negar,anger,0.43799999999999994
903,ransom,rescate,anger,0.43799999999999994
904,fugitive,fugitivo,anger,0.43799999999999994
905,deleterious,perjudicial,anger,0.43799999999999994
906,stupidity,estupidez,anger,0.43799999999999994
907,abandonment,abandono,anger,0.43799999999999994
908,mucked,mucked,anger,0.43799999999999994
909,separatist,separatista,anger,0.43799999999999994
910,irritation,irritacion,anger,0.43799999999999994
911,oblivion,olvido,anger,0.43700000000000006
912,segregate,segregar,anger,0.43700000000000006
913,payback,venganza,anger,0.436
914,incongruous,incongruente,anger,0.435
915,eviction,desalojo,anger,0.435
916,collusion,colusiÃ³n,anger,0.43200000000000005
917,rob,robar,anger,0.431
918,infidelity,infidelidad,anger,0.429
919,ravenous,voraz,anger,0.429
920,overrun,invadir,anger,0.429
921,stupidrain,NO TRANSLATION,anger,0.426
922,harbinger,heraldo,anger,0.426
923,martial,marcial,anger,0.426
924,painful,doloroso,anger,0.426
925,getoverit,NO TRANSLATION,anger,0.426
926,incredulous,incrÃ©dulo,anger,0.426
927,rejection,rechazo,anger,0.426
928,defense,defensa,anger,0.425
929,powerful,poderoso,anger,0.424
930,censor,censurar,anger,0.424
931,indecency,indecencia,anger,0.424
932,fraudulent,fraudulento,anger,0.424
933,gonorrhea,gonorrea,anger,0.424
934,fallacious,errÃ³neo,anger,0.424
935,concealment,ocultaciÃ³n,anger,0.424
936,greed,codicia,anger,0.424
937,disobedience,desobediencia,anger,0.424
938,fuss,escÃ¡ndalo,anger,0.424
939,enforce,hacer cumplir,anger,0.424
940,banger,petardo,anger,0.424
941,commotion,conmociÃ³n,anger,0.424
942,defraud,defraudar,anger,0.424
943,discontent,descontento,anger,0.424
944,unsympathetic,no simpÃ¡tico,anger,0.424
945,exasperation,exasperaciÃ³n,anger,0.424
946,barb,lengÃ¼eta,anger,0.42200000000000004
947,banishment,destierro,anger,0.42200000000000004
948,sedition,sediciÃ³n,anger,0.42200000000000004
949,misrepresented,tergiversado,anger,0.42200000000000004
950,snubbed,desairado,anger,0.42200000000000004
951,penetration,penetraciÃ³n,anger,0.42200000000000004
952,cracked,agrietado,anger,0.42200000000000004
953,annoyance,molestia,anger,0.42200000000000004
954,duel,duelo,anger,0.42200000000000004
955,penitentiary,penitenciario,anger,0.42200000000000004
956,sarcasm,sarcasmo,anger,0.42200000000000004
957,deportation,deportaciÃ³n,anger,0.42200000000000004
958,nettle,ortiga,anger,0.42200000000000004
959,scar,cicatriz,anger,0.42200000000000004
960,bang,explosiÃ³n,anger,0.42200000000000004
961,cur,canalla,anger,0.42200000000000004
962,blatant,evidente,anger,0.42
963,force,fuerza,anger,0.418
964,perverse,perverso,anger,0.415
965,wring,exprimir,anger,0.415
966,bastion,bastiÃ³n,anger,0.413
967,grim,severo,anger,0.413
968,sordid,sÃ³rdido,anger,0.41200000000000003
969,nothappy,NO TRANSLATION,anger,0.41200000000000003
970,surly,hosco,anger,0.41200000000000003
971,tiff,pelea,anger,0.41200000000000003
972,moody,temperamental,anger,0.41200000000000003
973,hunting,caza,anger,0.41100000000000003
974,indenture,escritura,anger,0.41
975,sham,impostor,anger,0.409
976,squelch,aplastar,anger,0.409
977,awful,horrible,anger,0.409
978,areyoukiddingme,NO TRANSLATION,anger,0.409
979,implicate,implicar,anger,0.409
980,contradict,contradecir,anger,0.409
981,supremacy,supremacÃ­a,anger,0.409
982,sneak,furtivo,anger,0.409
983,cantwin,Cantwin,anger,0.409
984,reproach,reproche,anger,0.409
985,compulsion,compulsiÃ³n,anger,0.409
986,inept,inepto,anger,0.409
987,blockade,bloqueo,anger,0.409
988,detainee,detenido,anger,0.409
989,forfeit,perder,anger,0.409
990,disappoint,decepcionar,anger,0.409
991,lying,acostado,anger,0.408
992,epidemic,epidemia,anger,0.406
993,tremor,temblor,anger,0.406
994,rail,carril,anger,0.406
995,onerous,oneroso,anger,0.406
996,cacophony,cacofonÃ­a,anger,0.406
997,unthinkable,inconcebible,anger,0.406
998,forsaken,abandonado,anger,0.406
999,delusion,engaÃ±o,anger,0.406
1000,wrongdoing,marcha mala,anger,0.406
1001,badger,tejÃ³n,anger,0.406
1002,antipathy,antipatÃ­a,anger,0.406
1003,inequality,desigualdad,anger,0.406
1004,nuisance,molestia,anger,0.406
1005,scrapie,scrapie,anger,0.406
1006,wop,wop,anger,0.406
1007,arguments,argumentos,anger,0.40399999999999997
1008,affront,afrenta,anger,0.40299999999999997
1009,traumatic,traumÃ¡tico,anger,0.402
1010,libel,difamaciÃ³n,anger,0.4
1011,sodding,jodido,anger,0.4
1012,annoys,molesta,anger,0.4
1013,watchout,Cuidado,anger,0.39799999999999996
1014,soslow,muy lento,anger,0.39799999999999996
1015,frenetic,frenÃ©tico,anger,0.397
1016,remiss,descuidado,anger,0.397
1017,barge,barcaza,anger,0.396
1018,howl,aullido,anger,0.39399999999999996
1019,whatsthepoint,NO TRANSLATION,anger,0.39399999999999996
1020,boxing,boxeo,anger,0.39399999999999996
1021,untoward,adverso,anger,0.39399999999999996
1022,extinguish,extinguir,anger,0.39399999999999996
1023,keyed,enchavetado,anger,0.39399999999999996
1024,dangit,NO TRANSLATION,anger,0.39399999999999996
1025,disrespect,falta de respeto,anger,0.39399999999999996
1026,illegal,ilegal,anger,0.39399999999999996
1027,rabble,chusma,anger,0.39399999999999996
1028,actionable,procesable,anger,0.39399999999999996
1029,nag,NO TRANSLATION,anger,0.39399999999999996
1030,fraud,fraude,anger,0.39399999999999996
1031,sue,demandar,anger,0.39399999999999996
1032,unfriendly,antipÃ¡tico,anger,0.39399999999999996
1033,confiscate,confiscar,anger,0.39399999999999996
1034,brimstone,azufre,anger,0.392
1035,argh,argh,anger,0.391
1036,pique,piquÃ©,anger,0.391
1037,recklessness,imprudencia,anger,0.391
1038,earthquake,terremoto,anger,0.391
1039,grrrrr,grrrrr,anger,0.391
1040,dissolution,disoluciÃ³n,anger,0.391
1041,rigged,amaÃ±ado,anger,0.391
1042,disagree,discrepar,anger,0.389
1043,lawsuit,demanda judicial,anger,0.386
1044,disused,en desuso,anger,0.382
1045,immorality,inmoralidad,anger,0.382
1046,despair,desesperaciÃ³n,anger,0.382
1047,difficulty,dificultad,anger,0.379
1048,incurable,incurable,anger,0.379
1049,touchy,quisquilloso,anger,0.379
1050,coerce,obligar,anger,0.379
1051,sizzle,chisporrotear,anger,0.379
1052,rifle,rifle,anger,0.379
1053,falsification,falsificaciÃ³n,anger,0.379
1054,pokes,golpes,anger,0.379
1055,firstworldprobs,NO TRANSLATION,anger,0.379
1056,sore,dolorido,anger,0.379
1057,picket,piquete,anger,0.37799999999999995
1058,concussion,concusiÃ³n,anger,0.377
1059,pessimism,pesimismo,anger,0.375
1060,pitfall,trampa,anger,0.375
1061,infantile,infantil,anger,0.375
1062,disillusionment,desilusiÃ³n,anger,0.375
1063,stuckup,NO TRANSLATION,anger,0.375
1064,militia,milicia,anger,0.375
1065,remand,preventivo,anger,0.375
1066,faulty,defectuoso,anger,0.375
1067,cannon,caÃ±Ã³n,anger,0.375
1068,rawr,rawr,anger,0.375
1069,sly,astuto,anger,0.375
1070,petpeeve,NO TRANSLATION,anger,0.375
1071,nepotism,nepotismo,anger,0.371
1072,distressing,angustioso,anger,0.371
1073,inhibit,inhibir,anger,0.371
1074,vindicate,vindicar,anger,0.371
1075,schizophrenia,esquizofrenia,anger,0.369
1076,skewed,sesgado,anger,0.368
1077,disreputable,de mala fama,anger,0.368
1078,forbidding,amenazante,anger,0.368
1079,conquest,conquista,anger,0.36700000000000005
1080,bark,ladrar,anger,0.365
1081,leukemia,leucemia,anger,0.365
1082,barks,ladra,anger,0.364
1083,burke,burke,anger,0.364
1084,challenge,reto,anger,0.364
1085,disapprove,desaprobar,anger,0.364
1086,unhappy,infeliz,anger,0.364
1087,retarded,retrasado,anger,0.364
1088,warrior,guerrero,anger,0.364
1089,belt,cinturÃ³n,anger,0.364
1090,controversial,polÃ©mico,anger,0.359
1091,opinionated,dogmÃ¡tico,anger,0.359
1092,paucity,escasez,anger,0.359
1093,broken,roto,anger,0.359
1094,litigate,litigar,anger,0.359
1095,polemic,polÃ©mica,anger,0.359
1096,aftermath,secuelas,anger,0.359
1097,disliked,disgustado,anger,0.359
1098,loudness,volumen,anger,0.359
1099,restriction,restricciÃ³n,anger,0.359
1100,cad,canalla,anger,0.359
1101,sectarian,sectario,anger,0.359
1102,incompetence,incompetencia,anger,0.359
1103,interrupting,interrumpiendo,anger,0.358
1104,fussy,exigente,anger,0.35700000000000004
1105,wench,moza,anger,0.353
1106,misbehavior,mal comportamiento,anger,0.35100000000000003
1107,gruff,brusco,anger,0.35100000000000003
1108,remove,retirar,anger,0.35100000000000003
1109,brat,palo de golf,anger,0.35100000000000003
1110,scarcity,escasez,anger,0.35
1111,losing,perdiendo,anger,0.349
1112,pest,parÃ¡sito,anger,0.348
1113,defect,defecto,anger,0.348
1114,hardened,curtido,anger,0.348
1115,deserted,abandonado,anger,0.348
1116,lie,mentira,anger,0.348
1117,retract,retraer,anger,0.348
1118,untrustworthy,indigno de confianza,anger,0.348
1119,timewasters,NO TRANSLATION,anger,0.348
1120,disappointed,decepcionado,anger,0.348
1121,disagreement,desacuerdo,anger,0.348
1122,stigma,estigma,anger,0.348
1123,ulcer,Ãºlcera,anger,0.348
1124,bias,parcialidad,anger,0.345
1125,negation,negaciÃ³n,anger,0.344
1126,antisocial,antisocial,anger,0.344
1127,evade,evadir,anger,0.344
1128,shoddy,pacotilla,anger,0.344
1129,bothering,molesto,anger,0.344
1130,impotence,impotencia,anger,0.344
1131,shaky,tembloroso,anger,0.344
1132,misleading,engaÃ±oso,anger,0.344
1133,stripped,despojado,anger,0.344
1134,disclaim,negar,anger,0.344
1135,unsettled,inestable,anger,0.344
1136,anxiety,ansiedad,anger,0.344
1137,stingy,tacaÃ±o,anger,0.344
1138,deterioration,deterioro,anger,0.344
1139,pirate,pirata,anger,0.344
1140,unreliable,no fidedigno,anger,0.344
1141,interminable,interminable,anger,0.34299999999999997
1142,disease,enfermedad,anger,0.341
1143,meddle,entrometerse,anger,0.341
1144,warp,deformaciÃ³n,anger,0.34
1145,averse,contrario,anger,0.33799999999999997
1146,infamous,infame,anger,0.33799999999999997
1147,alcoholism,alcoholismo,anger,0.33799999999999997
1148,row,fila,anger,0.337
1149,staticky,NO TRANSLATION,anger,0.336
1150,ill,enfermo,anger,0.33299999999999996
1151,encumbrance,gravamen,anger,0.33299999999999996
1152,scorpion,escorpiÃ³n,anger,0.33299999999999996
1153,illegitimate,ilegÃ­timo,anger,0.33299999999999996
1154,witchcraft,brujerÃ­a,anger,0.33299999999999996
1155,interrupt,interrumpir,anger,0.33299999999999996
1156,paralyzed,paralizado,anger,0.33299999999999996
1157,sinner,pecador,anger,0.331
1158,hulk,casco,anger,0.32899999999999996
1159,inconsiderate,desconsiderado,anger,0.32899999999999996
1160,phony,falso,anger,0.32799999999999996
1161,spammers,spammers,anger,0.32799999999999996
1162,dashed,discontinua,anger,0.32799999999999996
1163,disqualified,descalificado,anger,0.32799999999999996
1164,fib,mentira,anger,0.32799999999999996
1165,hiss,silbido,anger,0.32799999999999996
1166,brrr,brrr,anger,0.32799999999999996
1167,resisting,resistiendo,anger,0.32799999999999996
1168,victim,vÃ­ctima,anger,0.32799999999999996
1169,scapegoat,chivo expiatorio,anger,0.32799999999999996
1170,tighten,apretar,anger,0.32799999999999996
1171,opponent,adversario,anger,0.32799999999999996
1172,crusade,cruzada,anger,0.32799999999999996
1173,dislocated,dislocado,anger,0.32799999999999996
1174,grumpy,gruÃ±Ã³n,anger,0.32799999999999996
1175,prohibited,prohibido,anger,0.32799999999999996
1176,inappropriate,inapropiado,anger,0.324
1177,haye,Haye,anger,0.324
1178,loss,pÃ©rdida,anger,0.324
1179,eschew,evitar,anger,0.324
1180,trickery,astucia,anger,0.324
